tema,indicador_id,indicador,ano,cenario_id,cenario,faixa_id,faixa,faixa_cor,local_id,local_nome,valor
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4685,Ipirá/BA,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3712,Itaiçaba/CE,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4732,Mairi/BA,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,5004,Mirante/BA,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4124,Pirpirituba/PB,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,1409,Rubelita/MG,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,1410,Rubim/MG,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4147,Santa Helena/PB,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3586,Santo Inácio do Piauí/PI,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4831,Senhor do Bonfim/BA,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3958,Serra Negra do Norte/RN,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4183,Serraria/PB,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3036,Soure/PA,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3796,Tabuleiro do Norte/CE,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3799,Tauá/CE,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,748,Tremedal/BA,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4857,Umburanas/BA,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3810,Várzea Alegre/CE,0.17
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4564,Abaíra/BA,0.16
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4600,Bom Jesus da Lapa/BA,0.16
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4010,Bom Jesus/PB,0.16
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3439,Brejo do Piauí/PI,0.16
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4642,Contendas do Sincorá/BA,0.16
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4649,Crisópolis/BA,0.16
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4660,Fátima/BA,0.16
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4266,Frei Miguelinho/PE,0.16
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,4677,Ibititá/BA,0.16
Recursos hídricos,37,Programa cisternas: água para consumo,2020,,Presente,verylow,Muito baixo,#F40000,3867,Jaçanã/RN,0.16
