tema,indicador_id,indicador,ano,cenario_id,cenario,faixa_id,faixa,faixa_cor,local_id,local_nome,valor
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2957,Breves/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2958,Bujaru/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2961,Cametá/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5014,Campos Verdes/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5552,Candeias do Jamari/RO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4404,Capela/AL,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,1889,Capela do Alto/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5477,Careiro da Várzea/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,195,Casca/RS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2,Castilho/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,199,Cerrito/RS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3084,Chapada da Natividade/TO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2968,Conceição do Araguaia/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,946,Conceição do Pará/MG,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3249,Coroatá/MA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3088,Couto Magalhães/TO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,227,Cruzeiro do Sul/RS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5555,Cujubim/RO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,253,Estrela/RS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5041,Ferreira Gomes/AP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5530,Guajará-Mirim/RO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,1977,Guatapará/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2721,Hidrolina/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5484,Humaitá/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4902,Ilha Solteira/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2003,Iperó/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4280,Ipojuca/PE,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3106,Ipueiras/TO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5486,Iranduba/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5487,Itacoatiara/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2866,Itaituba/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3278,Itapecuru Mirim/MA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5489,Itapiranga/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5557,Itapuã do Oeste/RO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5531,Jaru/RO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5363,Jataizinho/PR,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5532,Ji-Paraná/RO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2053,Jumirim/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,568,Ladário/MS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,311,Lajeado/RS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2886,Laranjal do Jari/AP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2058,Laranjal Paulista/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3523,Luzilândia/PI,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5533,Machadinho D'Oeste/RO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3524,Madeiro/PI,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5496,Manaus/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2988,Marabá/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4881,Mara Rosa/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2991,Marituba/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2910,Matupá/MT,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5033,Melgaço/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3303,Milagres do Maranhão/MA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2992,Mocajuba/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2101,Mogi das Cruzes/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3124,Monte do Carmo/TO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4885,Mundo Novo/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,1259,Muriaé/MG,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4445,Murici/AL,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3128,Natividade/TO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,573,Naviraí/MS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5500,Nhamundá/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5020,Niquelândia/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,341,Nova Araçá/RS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2758,Nova Glória/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2996,Nova Ipixuna/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,1272,Nova Lima/MG,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5501,Nova Olinda do Norte/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5503,Novo Aripuanã/AM,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2874,Oriximiná/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4314,Orocó/PE,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5034,Ourilândia do Norte/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2769,Panamá/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,12,Panorama/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4454,Pão de Açúcar/AL,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3004,Parauapebas/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4320,Parnamirim/PE,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,1315,Patrocínio do Muriaé/MG,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2885,Pedra Branca do Amapari/AP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2919,Peixoto de Azevedo/MT,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4461,Pilar/AL,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5383,Pinhais/PR,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3332,Pirapemas/MA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3008,Ponta de Pedras/PA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,638,Pontes e Lacerda/MT,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5045,Porto Grande/AP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3151,Porto Nacional/TO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,5537,Porto Velho/RO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3570,Prata do Piauí/PI,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2236,Rio Claro/SP,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,4469,Rio Largo/AL,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3345,Rosário/MA,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,414,Santa Clara do Sul/RS,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,2789,Santa Isabel/GO,0.0
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,verylow,Muito baixo,#02C650,3018,Santa Izabel do Pará/PA,0.0
